position,hand_rank_tuple,wins,total_matchups,win_rate
back,"(8, 5, 14, 2, 1, 3, 4, 2)",2,5,0.4
back,"(8, 5, 14, 2, 1, 3, 4, 3)",3,5,0.6
back,"(8, 5, 14, 2, 1, 4, 4, 4)",3,5,0.6
back,"(8, 5, 14, 2, 2, 3, 4, 1)",4,10,0.4
back,"(8, 5, 14, 2, 2, 3, 4, 2)",3,5,0.6
back,"(8, 5, 14, 2, 2, 3, 4, 4)",2,5,0.4
back,"(8, 5, 14, 2, 3, 2, 1, 1)",2,5,0.4
back,"(8, 5, 14, 2, 3, 4, 1, 2)",4,5,0.8
back,"(8, 5, 14, 2, 3, 4, 2, 3)",5,5,1.0
back,"(8, 5, 14, 2, 3, 4, 4, 1)",2,5,0.4
back,"(8, 5, 14, 2, 4, 1, 4, 3)",3,5,0.6
back,"(8, 5, 14, 2, 4, 3, 1, 1)",1,5,0.2
back,"(8, 5, 14, 2, 4, 3, 4, 1)",3,5,0.6
back,"(8, 5, 14, 2, 4, 4, 2, 3)",2,5,0.4
back,"(8, 5, 14, 2, 4, 4, 4, 2)",4,5,0.8
back,"(8, 5, 14, 3, 1, 2, 1, 1)",3,5,0.6
back,"(8, 5, 14, 3, 1, 2, 4, 1)",2,5,0.4
back,"(8, 5, 14, 3, 1, 3, 2, 4)",4,5,0.8
back,"(8, 5, 14, 3, 1, 3, 4, 1)",4,5,0.8
back,"(8, 5, 14, 3, 1, 4, 3, 4)",2,5,0.4
back,"(8, 5, 14, 3, 2, 1, 1, 2)",2,5,0.4
back,"(8, 5, 14, 3, 2, 3, 4, 2)",1,5,0.2
back,"(8, 5, 14, 3, 2, 3, 4, 3)",4,5,0.8
back,"(8, 5, 14, 3, 2, 4, 1, 2)",1,5,0.2
back,"(8, 5, 14, 3, 3, 4, 1, 3)",1,5,0.2
back,"(8, 5, 14, 3, 4, 1, 2, 2)",2,5,0.4
back,"(8, 5, 14, 3, 4, 1, 2, 3)",3,5,0.6
back,"(8, 5, 14, 3, 4, 2, 1, 1)",4,5,0.8
back,"(8, 5, 14, 3, 4, 3, 4, 4)",3,5,0.6
back,"(8, 5, 14, 3, 4, 4, 4, 3)",2,5,0.4
back,"(8, 5, 14, 4, 1, 1, 4, 4)",5,5,1.0
back,"(8, 5, 14, 4, 1, 2, 2, 4)",2,5,0.4
back,"(8, 5, 14, 4, 1, 2, 3, 1)",4,5,0.8
back,"(8, 5, 14, 4, 1, 2, 3, 2)",5,5,1.0
back,"(8, 5, 14, 4, 1, 2, 3, 3)",2,5,0.4
back,"(8, 5, 14, 4, 1, 4, 3, 2)",4,5,0.8
back,"(8, 5, 14, 4, 1, 4, 4, 2)",4,5,0.8
back,"(8, 5, 14, 4, 2, 1, 1, 3)",4,5,0.8
back,"(8, 5, 14, 4, 2, 1, 1, 4)",3,5,0.6
back,"(8, 5, 14, 4, 2, 1, 4, 2)",8,10,0.8
back,"(8, 5, 14, 4, 2, 3, 1, 1)",3,5,0.6
back,"(8, 5, 14, 4, 2, 3, 2, 4)",4,5,0.8
back,"(8, 5, 14, 4, 2, 3, 4, 1)",3,5,0.6
back,"(8, 5, 14, 4, 2, 3, 4, 2)",3,5,0.6
back,"(8, 5, 14, 4, 2, 4, 1, 4)",5,5,1.0
back,"(8, 5, 14, 4, 3, 1, 2, 4)",5,5,1.0
back,"(8, 5, 14, 4, 4, 1, 1, 3)",4,5,0.8
back,"(8, 5, 14, 4, 4, 1, 3, 3)",4,5,0.8
back,"(8, 5, 14, 4, 4, 2, 4, 1)",3,5,0.6
back,"(8, 5, 14, 4, 4, 3, 3, 2)",1,5,0.2
back,"(8, 5, 14, 4, 4, 3, 4, 2)",3,5,0.6
back,"(8, 6, 4, 4, 4, 3, 2, 3)",3,5,0.6
back,"(8, 6, 5, 2, 3, 2, 1, 3)",4,5,0.8
back,"(8, 6, 5, 3, 4, 2, 4, 4)",3,5,0.6
back,"(8, 6, 5, 4, 2, 2, 4, 3)",2,5,0.4
back,"(8, 6, 7, 1, 2, 4, 2, 4)",4,5,0.8
back,"(8, 6, 7, 1, 3, 4, 4, 4)",4,5,0.8
back,"(8, 6, 7, 2, 3, 2, 4, 4)",3,5,0.6
back,"(8, 6, 7, 2, 3, 3, 4, 2)",3,5,0.6
back,"(8, 6, 7, 2, 3, 4, 3, 3)",1,5,0.2
back,"(8, 6, 7, 2, 4, 1, 2, 4)",2,5,0.4
back,"(8, 6, 7, 3, 4, 1, 2, 2)",3,5,0.6
back,"(8, 6, 7, 4, 4, 3, 4, 3)",3,5,0.6
back,"(8, 6, 8, 2, 1, 4, 3, 2)",3,5,0.6
back,"(8, 6, 8, 2, 2, 1, 3, 2)",2,5,0.4
back,"(8, 6, 8, 3, 2, 2, 4, 4)",4,5,0.8
back,"(8, 6, 8, 3, 2, 3, 1, 4)",4,5,0.8
back,"(8, 6, 8, 3, 4, 2, 4, 3)",3,5,0.6
back,"(8, 6, 8, 4, 1, 4, 4, 1)",4,5,0.8
back,"(8, 6, 8, 4, 3, 1, 4, 4)",3,5,0.6
back,"(8, 6, 8, 4, 4, 2, 1, 4)",5,5,1.0
back,"(8, 6, 9, 1, 4, 2, 4, 4)",2,5,0.4
back,"(8, 6, 9, 1, 4, 4, 4, 2)",5,5,1.0
back,"(8, 6, 9, 2, 1, 1, 2, 3)",2,5,0.4
back,"(8, 6, 9, 2, 2, 4, 3, 4)",2,5,0.4
back,"(8, 6, 9, 2, 4, 1, 2, 2)",4,5,0.8
back,"(8, 6, 9, 3, 1, 1, 2, 3)",3,5,0.6
back,"(8, 6, 9, 3, 2, 4, 4, 3)",3,5,0.6
back,"(8, 6, 9, 4, 2, 1, 4, 2)",5,5,1.0
back,"(8, 6, 9, 4, 3, 4, 4, 2)",1,5,0.2
back,"(8, 6, 9, 4, 4, 2, 3, 3)",4,5,0.8
back,"(8, 6, 10, 1, 1, 2, 2, 4)",2,5,0.4
back,"(8, 6, 10, 1, 2, 1, 3, 4)",2,5,0.4
back,"(8, 6, 10, 1, 3, 4, 4, 3)",3,5,0.6
back,"(8, 6, 10, 1, 4, 2, 3, 4)",2,5,0.4
back,"(8, 6, 10, 2, 3, 2, 1, 4)",3,5,0.6
back,"(8, 6, 10, 3, 1, 2, 4, 3)",4,5,0.8
back,"(8, 6, 10, 3, 2, 1, 2, 4)",2,5,0.4
back,"(8, 6, 10, 3, 2, 4, 4, 1)",3,5,0.6
back,"(8, 6, 10, 3, 3, 1, 1, 3)",3,5,0.6
back,"(8, 6, 10, 3, 4, 1, 4, 4)",2,5,0.4
back,"(8, 6, 10, 3, 4, 2, 1, 3)",4,5,0.8
back,"(8, 6, 10, 3, 4, 2, 3, 3)",2,5,0.4
back,"(8, 6, 10, 3, 4, 4, 2, 4)",3,5,0.6
back,"(8, 6, 10, 4, 1, 2, 3, 4)",3,5,0.6
back,"(8, 6, 10, 4, 2, 2, 4, 4)",2,5,0.4
back,"(8, 6, 10, 4, 2, 3, 4, 1)",1,5,0.2
back,"(8, 6, 10, 4, 3, 1, 4, 3)",5,5,1.0
back,"(8, 6, 10, 4, 3, 4, 4, 3)",4,5,0.8
back,"(8, 6, 10, 4, 3, 4, 4, 4)",4,5,0.8
back,"(8, 6, 11, 1, 1, 2, 3, 4)",3,5,0.6
back,"(8, 6, 11, 1, 1, 3, 4, 3)",4,5,0.8
back,"(8, 6, 11, 1, 1, 4, 2, 4)",5,5,1.0
back,"(8, 6, 11, 1, 3, 1, 2, 2)",4,5,0.8
back,"(8, 6, 11, 1, 3, 2, 2, 2)",2,5,0.4
back,"(8, 6, 11, 1, 3, 2, 4, 1)",1,5,0.2
back,"(8, 6, 11, 1, 3, 2, 4, 4)",4,5,0.8
back,"(8, 6, 11, 1, 3, 3, 4, 4)",2,5,0.4
back,"(8, 6, 11, 1, 3, 4, 2, 3)",6,10,0.6
back,"(8, 6, 11, 1, 3, 4, 4, 2)",5,5,1.0
back,"(8, 6, 11, 2, 1, 4, 2, 1)",3,5,0.6
back,"(8, 6, 11, 2, 2, 3, 4, 4)",2,5,0.4
back,"(8, 6, 11, 2, 2, 4, 1, 4)",3,5,0.6
back,"(8, 6, 11, 2, 3, 1, 4, 4)",3,5,0.6
back,"(8, 6, 11, 2, 3, 2, 4, 1)",3,5,0.6
back,"(8, 6, 11, 2, 3, 3, 4, 2)",4,5,0.8
back,"(8, 6, 11, 3, 1, 3, 1, 4)",3,5,0.6
back,"(8, 6, 11, 3, 1, 4, 2, 3)",3,5,0.6
back,"(8, 6, 11, 3, 2, 4, 4, 4)",2,5,0.4
back,"(8, 6, 11, 3, 3, 2, 4, 1)",5,5,1.0
back,"(8, 6, 11, 3, 4, 2, 4, 2)",4,5,0.8
back,"(8, 6, 11, 4, 1, 1, 4, 1)",2,5,0.4
back,"(8, 6, 11, 4, 1, 1, 4, 3)",3,5,0.6
back,"(8, 6, 11, 4, 2, 1, 1, 4)",3,5,0.6
back,"(8, 6, 11, 4, 2, 2, 3, 4)",5,5,1.0
back,"(8, 6, 11, 4, 2, 3, 4, 3)",5,10,0.5
back,"(8, 6, 11, 4, 3, 1, 3, 1)",3,5,0.6
back,"(8, 6, 11, 4, 3, 1, 4, 4)",3,5,0.6
back,"(8, 6, 11, 4, 3, 2, 1, 4)",4,5,0.8
back,"(8, 6, 11, 4, 3, 2, 4, 4)",3,5,0.6
back,"(8, 6, 12, 1, 1, 3, 3, 4)",4,5,0.8
back,"(8, 6, 12, 1, 1, 3, 4, 3)",3,5,0.6
back,"(8, 6, 12, 1, 2, 1, 4, 4)",3,5,0.6
back,"(8, 6, 12, 1, 2, 3, 4, 4)",2,5,0.4
back,"(8, 6, 12, 1, 3, 1, 2, 2)",3,5,0.6
back,"(8, 6, 12, 1, 3, 1, 4, 4)",5,5,1.0
back,"(8, 6, 12, 1, 4, 3, 1, 4)",4,5,0.8
back,"(8, 6, 12, 1, 4, 3, 2, 4)",3,5,0.6
back,"(8, 6, 12, 1, 4, 3, 4, 2)",3,5,0.6
back,"(8, 6, 12, 2, 1, 2, 1, 1)",3,5,0.6
back,"(8, 6, 12, 2, 1, 3, 4, 3)",2,5,0.4
back,"(8, 6, 12, 2, 2, 3, 4, 3)",3,5,0.6
back,"(8, 6, 12, 2, 3, 1, 2, 2)",4,5,0.8
back,"(8, 6, 12, 2, 4, 1, 4, 3)",5,5,1.0
back,"(8, 6, 12, 2, 4, 2, 3, 4)",1,5,0.2
back,"(8, 6, 12, 2, 4, 2, 4, 4)",5,5,1.0
back,"(8, 6, 12, 2, 4, 3, 3, 2)",3,5,0.6
back,"(8, 6, 12, 3, 1, 1, 4, 4)",4,5,0.8
back,"(8, 6, 12, 3, 1, 2, 1, 2)",2,5,0.4
back,"(8, 6, 12, 3, 1, 2, 2, 3)",3,5,0.6
back,"(8, 6, 12, 3, 2, 1, 1, 4)",3,5,0.6
back,"(8, 6, 12, 3, 2, 2, 4, 3)",5,5,1.0
back,"(8, 6, 12, 3, 2, 3, 2, 1)",3,5,0.6
back,"(8, 6, 12, 3, 2, 4, 4, 4)",4,5,0.8
back,"(8, 6, 12, 3, 4, 1, 2, 4)",3,5,0.6
back,"(8, 6, 12, 3, 4, 1, 4, 1)",2,5,0.4
back,"(8, 6, 12, 3, 4, 1, 4, 2)",4,5,0.8
back,"(8, 6, 12, 3, 4, 1, 4, 3)",9,10,0.9
back,"(8, 6, 12, 3, 4, 2, 1, 3)",1,5,0.2
back,"(8, 6, 12, 3, 4, 2, 4, 3)",4,5,0.8
back,"(8, 6, 12, 4, 1, 2, 4, 2)",3,5,0.6
back,"(8, 6, 12, 4, 1, 4, 3, 1)",2,5,0.4
back,"(8, 6, 12, 4, 2, 1, 3, 3)",5,5,1.0
back,"(8, 6, 12, 4, 2, 1, 4, 3)",5,5,1.0
back,"(8, 6, 12, 4, 2, 2, 1, 3)",3,5,0.6
back,"(8, 6, 12, 4, 2, 3, 4, 3)",5,5,1.0
back,"(8, 6, 12, 4, 2, 3, 4, 4)",11,15,0.7333333333333333
back,"(8, 6, 12, 4, 2, 4, 4, 3)",4,5,0.8
back,"(8, 6, 12, 4, 3, 2, 1, 2)",2,5,0.4
back,"(8, 6, 12, 4, 3, 3, 2, 1)",3,5,0.6
back,"(8, 6, 12, 4, 4, 1, 2, 1)",3,5,0.6
back,"(8, 6, 12, 4, 4, 3, 4, 3)",4,5,0.8
back,"(8, 6, 13, 1, 1, 2, 4, 4)",3,5,0.6
back,"(8, 6, 13, 1, 2, 4, 1, 4)",1,5,0.2
back,"(8, 6, 13, 1, 2, 4, 4, 2)",2,5,0.4
back,"(8, 6, 13, 1, 3, 1, 4, 2)",5,5,1.0
back,"(8, 6, 13, 1, 3, 2, 4, 1)",2,5,0.4
back,"(8, 6, 13, 1, 3, 2, 4, 2)",4,5,0.8
back,"(8, 6, 13, 1, 3, 3, 4, 2)",3,5,0.6
back,"(8, 6, 13, 1, 3, 3, 4, 4)",5,5,1.0
back,"(8, 6, 13, 1, 4, 2, 4, 4)",4,5,0.8
back,"(8, 6, 13, 1, 4, 4, 2, 1)",4,5,0.8
back,"(8, 6, 13, 2, 1, 1, 4, 4)",4,5,0.8
back,"(8, 6, 13, 2, 2, 1, 4, 3)",4,5,0.8
back,"(8, 6, 13, 2, 2, 1, 4, 4)",4,5,0.8
back,"(8, 6, 13, 2, 2, 3, 1, 4)",4,5,0.8
back,"(8, 6, 13, 2, 3, 1, 1, 2)",3,5,0.6
back,"(8, 6, 13, 2, 3, 1, 3, 3)",4,5,0.8
back,"(8, 6, 13, 2, 3, 2, 4, 1)",3,5,0.6
back,"(8, 6, 13, 2, 3, 2, 4, 3)",4,5,0.8
back,"(8, 6, 13, 2, 3, 4, 1, 1)",4,5,0.8
back,"(8, 6, 13, 2, 4, 1, 3, 4)",4,10,0.4
back,"(8, 6, 13, 2, 4, 2, 3, 4)",2,5,0.4
back,"(8, 6, 13, 2, 4, 4, 1, 1)",2,5,0.4
back,"(8, 6, 13, 2, 4, 4, 3, 4)",3,5,0.6
back,"(8, 6, 13, 3, 1, 1, 2, 4)",5,5,1.0
back,"(8, 6, 13, 3, 1, 1, 4, 4)",2,5,0.4
back,"(8, 6, 13, 3, 1, 3, 2, 4)",3,5,0.6
back,"(8, 6, 13, 3, 2, 1, 1, 2)",4,5,0.8
back,"(8, 6, 13, 3, 2, 1, 1, 3)",4,5,0.8
back,"(8, 6, 13, 3, 2, 3, 4, 3)",4,5,0.8
back,"(8, 6, 13, 3, 2, 4, 1, 1)",3,5,0.6
back,"(8, 6, 13, 3, 2, 4, 4, 1)",3,5,0.6
back,"(8, 6, 13, 3, 2, 4, 4, 2)",3,5,0.6
back,"(8, 6, 13, 3, 3, 2, 4, 2)",4,5,0.8
back,"(8, 6, 13, 3, 3, 4, 4, 1)",4,5,0.8
back,"(8, 6, 13, 3, 4, 1, 4, 2)",4,5,0.8
back,"(8, 6, 13, 3, 4, 1, 4, 4)",3,5,0.6
back,"(8, 6, 13, 3, 4, 2, 2, 2)",3,5,0.6
back,"(8, 6, 13, 3, 4, 2, 3, 4)",4,5,0.8
back,"(8, 6, 13, 3, 4, 3, 4, 1)",4,5,0.8
back,"(8, 6, 13, 3, 4, 4, 4, 3)",4,5,0.8
back,"(8, 6, 13, 4, 2, 1, 1, 3)",3,5,0.6
back,"(8, 6, 13, 4, 2, 1, 2, 1)",4,5,0.8
back,"(8, 6, 13, 4, 2, 1, 2, 2)",3,5,0.6
back,"(8, 6, 13, 4, 2, 1, 2, 4)",1,5,0.2
back,"(8, 6, 13, 4, 2, 1, 3, 1)",3,5,0.6
back,"(8, 6, 13, 4, 2, 1, 3, 2)",1,5,0.2
back,"(8, 6, 13, 4, 2, 3, 2, 1)",2,5,0.4
back,"(8, 6, 13, 4, 2, 3, 4, 4)",2,5,0.4
back,"(8, 6, 13, 4, 2, 4, 4, 2)",5,5,1.0
back,"(8, 6, 13, 4, 3, 2, 1, 2)",3,5,0.6
back,"(8, 6, 13, 4, 4, 3, 4, 2)",3,5,0.6
back,"(8, 6, 14, 1, 1, 4, 2, 1)",4,5,0.8
back,"(8, 6, 14, 1, 2, 2, 3, 2)",3,5,0.6
back,"(8, 6, 14, 1, 2, 2, 4, 3)",2,5,0.4
back,"(8, 6, 14, 1, 2, 3, 3, 3)",3,5,0.6
back,"(8, 6, 14, 1, 2, 3, 4, 4)",3,5,0.6
back,"(8, 6, 14, 1, 3, 1, 2, 3)",4,5,0.8
back,"(8, 6, 14, 1, 3, 1, 3, 3)",4,5,0.8
back,"(8, 6, 14, 1, 3, 1, 4, 3)",3,5,0.6
back,"(8, 6, 14, 1, 3, 3, 2, 2)",4,5,0.8
back,"(8, 6, 14, 1, 3, 4, 2, 2)",2,5,0.4
back,"(8, 6, 14, 1, 3, 4, 3, 4)",3,5,0.6
back,"(8, 6, 14, 1, 3, 4, 4, 4)",3,5,0.6
back,"(8, 6, 14, 1, 4, 1, 2, 2)",3,5,0.6
back,"(8, 6, 14, 1, 4, 2, 4, 3)",2,5,0.4
back,"(8, 6, 14, 1, 4, 4, 2, 1)",4,5,0.8
back,"(8, 6, 14, 1, 4, 4, 4, 3)",4,5,0.8
back,"(8, 6, 14, 2, 1, 3, 1, 1)",4,5,0.8
back,"(8, 6, 14, 2, 1, 3, 1, 3)",3,5,0.6
back,"(8, 6, 14, 2, 1, 3, 2, 1)",4,5,0.8
back,"(8, 6, 14, 2, 1, 3, 4, 3)",3,5,0.6
back,"(8, 6, 14, 2, 1, 3, 4, 4)",9,10,0.9
back,"(8, 6, 14, 2, 2, 1, 4, 1)",4,5,0.8
back,"(8, 6, 14, 2, 2, 3, 1, 1)",4,5,0.8
back,"(8, 6, 14, 2, 2, 3, 4, 4)",3,5,0.6
back,"(8, 6, 14, 2, 3, 3, 4, 2)",5,5,1.0
back,"(8, 6, 14, 2, 3, 4, 1, 1)",3,5,0.6
back,"(8, 6, 14, 2, 3, 4, 1, 2)",2,5,0.4
back,"(8, 6, 14, 2, 3, 4, 2, 4)",2,5,0.4
back,"(8, 6, 14, 2, 3, 4, 4, 4)",3,5,0.6
back,"(8, 6, 14, 2, 4, 1, 3, 1)",3,5,0.6
back,"(8, 6, 14, 2, 4, 1, 4, 2)",4,5,0.8
back,"(8, 6, 14, 2, 4, 1, 4, 4)",4,5,0.8
back,"(8, 6, 14, 2, 4, 2, 3, 3)",8,10,0.8
back,"(8, 6, 14, 2, 4, 3, 1, 1)",4,5,0.8
back,"(8, 6, 14, 2, 4, 3, 1, 4)",2,5,0.4
back,"(8, 6, 14, 2, 4, 4, 1, 4)",3,5,0.6
back,"(8, 6, 14, 2, 4, 4, 4, 1)",2,5,0.4
back,"(8, 6, 14, 2, 4, 4, 4, 3)",3,5,0.6
back,"(8, 6, 14, 3, 1, 3, 4, 4)",4,5,0.8
back,"(8, 6, 14, 3, 1, 4, 3, 2)",3,5,0.6
back,"(8, 6, 14, 3, 1, 4, 4, 3)",4,5,0.8
back,"(8, 6, 14, 3, 2, 1, 1, 2)",4,5,0.8
back,"(8, 6, 14, 3, 2, 1, 4, 1)",3,5,0.6
back,"(8, 6, 14, 3, 2, 1, 4, 4)",3,5,0.6
back,"(8, 6, 14, 3, 2, 2, 1, 1)",4,5,0.8
back,"(8, 6, 14, 3, 2, 2, 1, 2)",3,5,0.6
back,"(8, 6, 14, 3, 2, 2, 4, 4)",3,5,0.6
back,"(8, 6, 14, 3, 2, 4, 2, 2)",3,5,0.6
back,"(8, 6, 14, 3, 2, 4, 3, 4)",3,5,0.6
back,"(8, 6, 14, 3, 2, 4, 4, 1)",2,5,0.4
back,"(8, 6, 14, 3, 2, 4, 4, 4)",3,5,0.6
back,"(8, 6, 14, 3, 3, 1, 4, 1)",2,5,0.4
back,"(8, 6, 14, 3, 3, 4, 2, 4)",2,5,0.4
back,"(8, 6, 14, 3, 4, 1, 4, 1)",5,5,1.0
back,"(8, 6, 14, 3, 4, 2, 4, 3)",6,10,0.6
back,"(8, 6, 14, 3, 4, 3, 1, 3)",3,5,0.6
back,"(8, 6, 14, 3, 4, 3, 4, 2)",3,5,0.6
back,"(8, 6, 14, 4, 1, 1, 4, 4)",2,5,0.4
back,"(8, 6, 14, 4, 1, 2, 2, 2)",4,5,0.8
back,"(8, 6, 14, 4, 1, 2, 4, 3)",4,5,0.8
back,"(8, 6, 14, 4, 1, 3, 1, 1)",3,5,0.6
back,"(8, 6, 14, 4, 1, 4, 3, 2)",4,5,0.8
back,"(8, 6, 14, 4, 2, 1, 1, 2)",3,5,0.6
back,"(8, 6, 14, 4, 2, 1, 3, 2)",4,5,0.8
back,"(8, 6, 14, 4, 2, 1, 3, 3)",4,5,0.8
back,"(8, 6, 14, 4, 2, 2, 1, 3)",3,5,0.6
back,"(8, 6, 14, 4, 2, 3, 3, 2)",3,5,0.6
back,"(8, 6, 14, 4, 2, 3, 4, 1)",4,5,0.8
back,"(8, 6, 14, 4, 2, 3, 4, 4)",4,5,0.8
back,"(8, 6, 14, 4, 3, 2, 1, 1)",3,5,0.6
back,"(8, 6, 14, 4, 3, 2, 1, 4)",3,5,0.6
back,"(8, 6, 14, 4, 3, 2, 4, 4)",3,5,0.6
back,"(8, 6, 14, 4, 3, 3, 4, 2)",4,5,0.8
back,"(8, 6, 14, 4, 3, 4, 4, 2)",3,5,0.6
back,"(8, 6, 14, 4, 4, 1, 4, 1)",2,5,0.4
back,"(8, 6, 14, 4, 4, 1, 4, 2)",2,5,0.4
back,"(8, 6, 14, 4, 4, 2, 1, 1)",4,5,0.8
back,"(8, 6, 14, 4, 4, 2, 2, 3)",2,5,0.4
back,"(8, 6, 14, 4, 4, 2, 4, 4)",5,5,1.0
back,"(8, 6, 14, 4, 4, 3, 1, 4)",2,5,0.4
back,"(8, 6, 14, 4, 4, 3, 4, 2)",3,5,0.6
back,"(8, 7, 4, 1, 4, 4, 3, 3)",4,5,0.8
back,"(8, 7, 4, 2, 4, 1, 4, 1)",3,5,0.6
back,"(8, 7, 6, 1, 3, 2, 4, 4)",3,5,0.6
back,"(8, 7, 6, 2, 1, 1, 3, 3)",3,5,0.6
back,"(8, 7, 6, 2, 3, 1, 4, 4)",3,5,0.6
back,"(8, 7, 6, 2, 3, 3, 1, 4)",3,5,0.6
back,"(8, 7, 6, 4, 2, 1, 4, 1)",3,5,0.6
back,"(8, 7, 6, 4, 3, 2, 1, 2)",3,5,0.6
back,"(8, 7, 8, 1, 1, 3, 3, 4)",3,5,0.6
back,"(8, 7, 8, 1, 3, 3, 2, 1)",2,5,0.4
back,"(8, 7, 8, 2, 1, 1, 4, 1)",2,5,0.4
back,"(8, 7, 8, 2, 1, 2, 4, 2)",3,5,0.6
back,"(8, 7, 8, 2, 3, 4, 3, 1)",4,5,0.8
back,"(8, 7, 8, 2, 4, 4, 2, 4)",3,5,0.6
back,"(8, 7, 8, 2, 4, 4, 4, 3)",4,5,0.8
back,"(8, 7, 8, 3, 1, 2, 3, 2)",3,5,0.6
back,"(8, 7, 8, 3, 1, 3, 2, 4)",4,5,0.8
back,"(8, 7, 8, 3, 1, 3, 4, 4)",3,5,0.6
back,"(8, 7, 8, 4, 2, 1, 4, 1)",3,5,0.6
back,"(8, 7, 8, 4, 3, 1, 2, 3)",5,5,1.0
back,"(8, 7, 8, 4, 3, 2, 1, 4)",2,5,0.4
back,"(8, 7, 8, 4, 3, 4, 3, 3)",1,5,0.2
back,"(8, 7, 8, 4, 4, 3, 3, 4)",4,5,0.8
back,"(8, 7, 9, 1, 1, 3, 2, 4)",4,5,0.8
back,"(8, 7, 9, 1, 2, 3, 2, 3)",5,10,0.5
back,"(8, 7, 9, 1, 3, 1, 4, 2)",3,5,0.6
back,"(8, 7, 9, 1, 3, 3, 4, 2)",5,5,1.0
back,"(8, 7, 9, 1, 4, 3, 4, 4)",3,5,0.6
back,"(8, 7, 9, 2, 2, 1, 3, 3)",1,5,0.2
back,"(8, 7, 9, 3, 2, 4, 4, 3)",4,5,0.8
back,"(8, 7, 9, 3, 3, 4, 1, 2)",3,5,0.6
back,"(8, 7, 9, 4, 3, 1, 2, 3)",2,5,0.4
back,"(8, 7, 9, 4, 3, 3, 2, 4)",1,5,0.2
back,"(8, 7, 10, 1, 1, 3, 4, 4)",4,5,0.8
back,"(8, 7, 10, 1, 2, 1, 4, 3)",4,5,0.8
back,"(8, 7, 10, 1, 3, 2, 4, 2)",4,5,0.8
back,"(8, 7, 10, 1, 3, 2, 4, 4)",4,5,0.8
back,"(8, 7, 10, 1, 3, 4, 4, 4)",2,5,0.4
back,"(8, 7, 10, 1, 4, 3, 4, 3)",3,5,0.6
back,"(8, 7, 10, 2, 1, 4, 4, 4)",5,5,1.0
back,"(8, 7, 10, 2, 2, 4, 4, 2)",3,5,0.6
back,"(8, 7, 10, 2, 4, 1, 3, 4)",3,5,0.6
back,"(8, 7, 10, 2, 4, 2, 3, 2)",1,5,0.2
back,"(8, 7, 10, 3, 1, 3, 4, 2)",3,5,0.6
back,"(8, 7, 10, 3, 1, 4, 1, 1)",4,5,0.8
back,"(8, 7, 10, 3, 2, 1, 3, 2)",2,5,0.4
back,"(8, 7, 10, 3, 2, 1, 3, 4)",3,5,0.6
back,"(8, 7, 10, 3, 2, 2, 3, 1)",4,5,0.8
back,"(8, 7, 10, 3, 4, 2, 3, 4)",3,5,0.6
back,"(8, 7, 10, 3, 4, 2, 4, 3)",3,5,0.6
back,"(8, 7, 10, 3, 4, 4, 4, 3)",2,5,0.4
back,"(8, 7, 10, 4, 1, 3, 3, 3)",3,5,0.6
back,"(8, 7, 10, 4, 1, 3, 4, 1)",5,5,1.0
back,"(8, 7, 10, 4, 1, 3, 4, 4)",3,5,0.6
back,"(8, 7, 10, 4, 2, 1, 4, 1)",2,5,0.4
back,"(8, 7, 10, 4, 2, 3, 1, 4)",4,5,0.8
back,"(8, 7, 10, 4, 3, 2, 3, 1)",3,5,0.6
back,"(8, 7, 10, 4, 3, 4, 4, 4)",3,5,0.6
back,"(8, 7, 10, 4, 4, 2, 4, 1)",3,5,0.6
back,"(8, 7, 11, 1, 2, 1, 4, 2)",3,5,0.6
back,"(8, 7, 11, 1, 2, 4, 4, 2)",3,5,0.6
back,"(8, 7, 11, 1, 3, 3, 4, 4)",3,5,0.6
back,"(8, 7, 11, 1, 3, 4, 1, 3)",2,5,0.4
back,"(8, 7, 11, 1, 4, 1, 2, 3)",3,5,0.6
back,"(8, 7, 11, 1, 4, 1, 3, 4)",3,5,0.6
back,"(8, 7, 11, 1, 4, 4, 1, 1)",2,5,0.4
back,"(8, 7, 11, 1, 4, 4, 3, 2)",3,5,0.6
back,"(8, 7, 11, 2, 1, 1, 4, 2)",2,5,0.4
back,"(8, 7, 11, 2, 1, 3, 4, 4)",3,5,0.6
back,"(8, 7, 11, 2, 2, 1, 1, 2)",3,5,0.6
back,"(8, 7, 11, 2, 2, 1, 3, 4)",2,5,0.4
back,"(8, 7, 11, 2, 3, 1, 4, 2)",4,5,0.8
back,"(8, 7, 11, 2, 3, 3, 1, 3)",7,10,0.7
back,"(8, 7, 11, 2, 3, 3, 4, 1)",4,5,0.8
back,"(8, 7, 11, 2, 4, 1, 4, 2)",2,5,0.4
back,"(8, 7, 11, 2, 4, 2, 4, 4)",4,5,0.8
back,"(8, 7, 11, 3, 2, 1, 1, 3)",5,5,1.0
back,"(8, 7, 11, 3, 2, 1, 3, 1)",3,5,0.6
back,"(8, 7, 11, 3, 2, 1, 4, 3)",1,5,0.2
back,"(8, 7, 11, 3, 4, 1, 2, 2)",3,5,0.6
back,"(8, 7, 11, 3, 4, 1, 4, 2)",4,5,0.8
back,"(8, 7, 11, 3, 4, 3, 1, 2)",2,5,0.4
back,"(8, 7, 11, 4, 1, 4, 2, 2)",2,5,0.4
back,"(8, 7, 11, 4, 2, 1, 4, 2)",4,5,0.8
