position,hand_rank_tuple,wins,total_matchups,win_rate
back,"(8, 4, 14, 4, 1, 4, 4, 4)",4,5,0.8
back,"(8, 4, 14, 4, 2, 1, 1, 1)",2,5,0.4
back,"(8, 4, 14, 4, 2, 1, 1, 2)",6,10,0.6
back,"(8, 4, 14, 4, 2, 1, 2, 3)",3,5,0.6
back,"(8, 4, 14, 4, 2, 1, 3, 1)",2,5,0.4
back,"(8, 4, 14, 4, 2, 1, 3, 2)",5,10,0.5
back,"(8, 4, 14, 4, 2, 1, 3, 3)",7,15,0.4666666666666667
back,"(8, 4, 14, 4, 2, 1, 3, 4)",10,15,0.6666666666666666
back,"(8, 4, 14, 4, 2, 1, 4, 2)",8,15,0.5333333333333333
back,"(8, 4, 14, 4, 2, 2, 1, 1)",3,5,0.6
back,"(8, 4, 14, 4, 2, 2, 1, 2)",3,5,0.6
back,"(8, 4, 14, 4, 2, 2, 3, 2)",4,5,0.8
back,"(8, 4, 14, 4, 2, 2, 3, 4)",4,5,0.8
back,"(8, 4, 14, 4, 2, 2, 4, 1)",2,5,0.4
back,"(8, 4, 14, 4, 2, 2, 4, 4)",6,10,0.6
back,"(8, 4, 14, 4, 2, 3, 1, 1)",3,5,0.6
back,"(8, 4, 14, 4, 2, 3, 1, 2)",2,5,0.4
back,"(8, 4, 14, 4, 2, 3, 1, 3)",3,5,0.6
back,"(8, 4, 14, 4, 2, 3, 1, 4)",5,10,0.5
back,"(8, 4, 14, 4, 2, 3, 2, 4)",4,5,0.8
back,"(8, 4, 14, 4, 2, 3, 4, 2)",5,5,1.0
back,"(8, 4, 14, 4, 2, 3, 4, 4)",8,10,0.8
back,"(8, 4, 14, 4, 2, 4, 2, 4)",1,5,0.2
back,"(8, 4, 14, 4, 2, 4, 3, 1)",9,15,0.6
back,"(8, 4, 14, 4, 2, 4, 4, 2)",2,5,0.4
back,"(8, 4, 14, 4, 2, 4, 4, 4)",7,10,0.7
back,"(8, 4, 14, 4, 3, 1, 1, 3)",3,5,0.6
back,"(8, 4, 14, 4, 3, 1, 2, 3)",4,5,0.8
back,"(8, 4, 14, 4, 3, 1, 3, 3)",3,5,0.6
back,"(8, 4, 14, 4, 3, 1, 4, 2)",9,15,0.6
back,"(8, 4, 14, 4, 3, 1, 4, 4)",6,10,0.6
back,"(8, 4, 14, 4, 3, 2, 1, 1)",4,10,0.4
back,"(8, 4, 14, 4, 3, 2, 1, 3)",4,10,0.4
back,"(8, 4, 14, 4, 3, 2, 2, 2)",1,5,0.2
back,"(8, 4, 14, 4, 3, 2, 2, 4)",3,5,0.6
back,"(8, 4, 14, 4, 3, 2, 4, 1)",5,10,0.5
back,"(8, 4, 14, 4, 3, 2, 4, 2)",7,10,0.7
back,"(8, 4, 14, 4, 3, 3, 4, 4)",4,10,0.4
back,"(8, 4, 14, 4, 3, 4, 1, 1)",3,5,0.6
back,"(8, 4, 14, 4, 3, 4, 1, 2)",3,5,0.6
back,"(8, 4, 14, 4, 3, 4, 2, 1)",5,10,0.5
back,"(8, 4, 14, 4, 3, 4, 2, 2)",4,5,0.8
back,"(8, 4, 14, 4, 3, 4, 2, 3)",1,5,0.2
back,"(8, 4, 14, 4, 3, 4, 4, 4)",3,5,0.6
back,"(8, 4, 14, 4, 4, 1, 1, 2)",4,5,0.8
back,"(8, 4, 14, 4, 4, 1, 2, 2)",3,5,0.6
back,"(8, 4, 14, 4, 4, 1, 2, 3)",3,5,0.6
back,"(8, 4, 14, 4, 4, 1, 4, 4)",3,5,0.6
back,"(8, 4, 14, 4, 4, 2, 1, 3)",4,5,0.8
back,"(8, 4, 14, 4, 4, 2, 2, 2)",4,5,0.8
back,"(8, 4, 14, 4, 4, 2, 2, 4)",2,5,0.4
back,"(8, 4, 14, 4, 4, 2, 4, 1)",4,5,0.8
back,"(8, 4, 14, 4, 4, 3, 1, 1)",10,15,0.6666666666666666
back,"(8, 4, 14, 4, 4, 3, 2, 2)",3,5,0.6
back,"(8, 4, 14, 4, 4, 3, 4, 2)",4,5,0.8
back,"(8, 5, 2, 2, 3, 3, 4, 4)",3,5,0.6
back,"(8, 5, 3, 1, 3, 1, 2, 3)",1,5,0.2
back,"(8, 5, 3, 2, 2, 3, 1, 3)",4,5,0.8
back,"(8, 5, 3, 2, 2, 3, 4, 3)",4,5,0.8
back,"(8, 5, 3, 2, 4, 3, 4, 3)",2,5,0.4
back,"(8, 5, 3, 3, 1, 3, 4, 2)",3,5,0.6
back,"(8, 5, 4, 1, 3, 1, 4, 2)",5,5,1.0
back,"(8, 5, 4, 1, 4, 4, 4, 3)",4,5,0.8
back,"(8, 5, 4, 2, 3, 2, 4, 4)",3,5,0.6
back,"(8, 5, 4, 3, 4, 1, 4, 2)",13,25,0.52
back,"(8, 5, 4, 3, 4, 4, 1, 3)",4,5,0.8
back,"(8, 5, 4, 4, 1, 1, 4, 2)",3,5,0.6
back,"(8, 5, 4, 4, 1, 3, 4, 2)",5,5,1.0
back,"(8, 5, 4, 4, 2, 3, 1, 4)",2,5,0.4
back,"(8, 5, 4, 4, 2, 3, 4, 2)",4,5,0.8
back,"(8, 5, 6, 1, 2, 2, 4, 3)",3,5,0.6
back,"(8, 5, 6, 1, 3, 4, 1, 2)",2,5,0.4
back,"(8, 5, 6, 1, 4, 3, 2, 2)",2,5,0.4
back,"(8, 5, 6, 1, 4, 4, 1, 3)",7,10,0.7
back,"(8, 5, 6, 2, 1, 1, 4, 3)",4,5,0.8
back,"(8, 5, 6, 2, 1, 2, 4, 4)",3,5,0.6
back,"(8, 5, 6, 2, 1, 3, 4, 2)",2,5,0.4
back,"(8, 5, 6, 2, 3, 4, 4, 4)",5,5,1.0
back,"(8, 5, 6, 3, 1, 2, 2, 3)",2,5,0.4
back,"(8, 5, 6, 3, 2, 2, 4, 3)",6,10,0.6
back,"(8, 5, 6, 3, 4, 2, 4, 4)",4,5,0.8
back,"(8, 5, 6, 3, 4, 3, 1, 1)",3,5,0.6
back,"(8, 5, 6, 4, 2, 2, 3, 2)",4,5,0.8
back,"(8, 5, 6, 4, 3, 4, 2, 1)",2,5,0.4
back,"(8, 5, 7, 1, 2, 1, 4, 2)",5,5,1.0
back,"(8, 5, 7, 1, 2, 2, 4, 2)",3,5,0.6
back,"(8, 5, 7, 1, 2, 2, 4, 4)",3,5,0.6
back,"(8, 5, 7, 1, 2, 4, 4, 2)",4,5,0.8
back,"(8, 5, 7, 1, 3, 3, 4, 1)",2,5,0.4
back,"(8, 5, 7, 1, 3, 4, 4, 2)",4,5,0.8
back,"(8, 5, 7, 1, 4, 3, 1, 3)",2,5,0.4
back,"(8, 5, 7, 1, 4, 3, 3, 4)",0,5,0.0
back,"(8, 5, 7, 2, 2, 1, 1, 4)",3,5,0.6
back,"(8, 5, 7, 2, 3, 1, 4, 2)",5,5,1.0
back,"(8, 5, 7, 2, 3, 2, 1, 2)",4,5,0.8
back,"(8, 5, 7, 2, 4, 1, 2, 3)",3,5,0.6
back,"(8, 5, 7, 2, 4, 2, 4, 4)",3,5,0.6
back,"(8, 5, 7, 2, 4, 3, 3, 2)",2,5,0.4
back,"(8, 5, 7, 3, 1, 1, 4, 2)",3,5,0.6
back,"(8, 5, 7, 3, 1, 2, 1, 2)",4,5,0.8
back,"(8, 5, 7, 3, 1, 3, 4, 4)",3,5,0.6
back,"(8, 5, 7, 3, 1, 4, 4, 4)",5,5,1.0
back,"(8, 5, 7, 3, 2, 3, 4, 4)",3,5,0.6
back,"(8, 5, 7, 3, 3, 2, 4, 4)",3,5,0.6
back,"(8, 5, 7, 3, 4, 1, 2, 1)",3,5,0.6
back,"(8, 5, 7, 3, 4, 3, 2, 3)",3,5,0.6
back,"(8, 5, 7, 4, 1, 2, 2, 4)",4,5,0.8
back,"(8, 5, 7, 4, 1, 2, 3, 2)",2,5,0.4
back,"(8, 5, 7, 4, 1, 3, 2, 3)",2,5,0.4
back,"(8, 5, 7, 4, 3, 1, 4, 3)",4,5,0.8
back,"(8, 5, 7, 4, 3, 2, 4, 3)",3,5,0.6
back,"(8, 5, 7, 4, 4, 3, 4, 4)",4,5,0.8
back,"(8, 5, 8, 1, 1, 2, 4, 4)",9,15,0.6
back,"(8, 5, 8, 1, 1, 3, 4, 1)",3,5,0.6
back,"(8, 5, 8, 1, 2, 2, 3, 4)",2,5,0.4
back,"(8, 5, 8, 1, 2, 2, 4, 2)",3,5,0.6
back,"(8, 5, 8, 1, 2, 3, 2, 2)",2,5,0.4
back,"(8, 5, 8, 1, 2, 3, 3, 2)",3,5,0.6
back,"(8, 5, 8, 1, 2, 4, 2, 1)",2,5,0.4
back,"(8, 5, 8, 1, 3, 1, 4, 4)",4,5,0.8
back,"(8, 5, 8, 1, 3, 3, 4, 1)",4,5,0.8
back,"(8, 5, 8, 1, 4, 2, 4, 3)",7,10,0.7
back,"(8, 5, 8, 1, 4, 3, 2, 3)",3,5,0.6
back,"(8, 5, 8, 1, 4, 3, 2, 4)",12,15,0.8
back,"(8, 5, 8, 1, 4, 3, 3, 4)",1,5,0.2
back,"(8, 5, 8, 2, 1, 3, 4, 4)",3,5,0.6
back,"(8, 5, 8, 2, 2, 1, 3, 1)",1,5,0.2
back,"(8, 5, 8, 2, 2, 3, 3, 4)",4,5,0.8
back,"(8, 5, 8, 2, 3, 4, 3, 1)",2,5,0.4
back,"(8, 5, 8, 2, 3, 4, 4, 3)",3,5,0.6
back,"(8, 5, 8, 2, 3, 4, 4, 4)",6,10,0.6
back,"(8, 5, 8, 2, 4, 1, 3, 1)",4,5,0.8
back,"(8, 5, 8, 2, 4, 1, 4, 2)",4,5,0.8
back,"(8, 5, 8, 2, 4, 1, 4, 3)",2,5,0.4
back,"(8, 5, 8, 2, 4, 3, 2, 4)",2,5,0.4
back,"(8, 5, 8, 2, 4, 3, 3, 4)",4,5,0.8
back,"(8, 5, 8, 3, 1, 1, 4, 3)",5,10,0.5
back,"(8, 5, 8, 3, 1, 2, 3, 4)",4,5,0.8
back,"(8, 5, 8, 3, 1, 2, 4, 3)",3,5,0.6
back,"(8, 5, 8, 3, 1, 4, 2, 4)",2,5,0.4
back,"(8, 5, 8, 3, 2, 1, 2, 2)",2,5,0.4
back,"(8, 5, 8, 3, 2, 1, 4, 2)",20,30,0.6666666666666666
back,"(8, 5, 8, 3, 2, 1, 4, 4)",2,5,0.4
back,"(8, 5, 8, 3, 2, 3, 1, 2)",3,5,0.6
back,"(8, 5, 8, 3, 3, 2, 4, 1)",3,5,0.6
back,"(8, 5, 8, 3, 3, 4, 1, 4)",4,5,0.8
back,"(8, 5, 8, 3, 4, 1, 4, 1)",2,5,0.4
back,"(8, 5, 8, 3, 4, 2, 2, 3)",2,5,0.4
back,"(8, 5, 8, 3, 4, 3, 2, 4)",4,5,0.8
back,"(8, 5, 8, 3, 4, 4, 2, 4)",4,5,0.8
back,"(8, 5, 8, 4, 1, 1, 3, 4)",3,5,0.6
back,"(8, 5, 8, 4, 1, 2, 1, 4)",12,15,0.8
back,"(8, 5, 8, 4, 1, 4, 3, 2)",3,5,0.6
back,"(8, 5, 8, 4, 2, 1, 3, 2)",3,5,0.6
back,"(8, 5, 8, 4, 2, 2, 4, 4)",8,10,0.8
back,"(8, 5, 8, 4, 2, 3, 2, 4)",3,5,0.6
back,"(8, 5, 8, 4, 2, 4, 1, 3)",2,5,0.4
back,"(8, 5, 8, 4, 3, 1, 1, 1)",4,5,0.8
back,"(8, 5, 8, 4, 3, 1, 2, 4)",3,5,0.6
back,"(8, 5, 8, 4, 3, 1, 4, 1)",2,5,0.4
back,"(8, 5, 9, 1, 1, 2, 4, 3)",4,5,0.8
back,"(8, 5, 9, 1, 1, 3, 4, 1)",3,5,0.6
back,"(8, 5, 9, 1, 1, 3, 4, 2)",3,5,0.6
back,"(8, 5, 9, 1, 1, 4, 3, 1)",4,5,0.8
back,"(8, 5, 9, 1, 2, 3, 4, 2)",4,5,0.8
back,"(8, 5, 9, 1, 2, 3, 4, 3)",3,5,0.6
back,"(8, 5, 9, 1, 2, 3, 4, 4)",3,5,0.6
back,"(8, 5, 9, 1, 3, 1, 4, 4)",3,5,0.6
back,"(8, 5, 9, 1, 3, 3, 2, 4)",1,5,0.2
back,"(8, 5, 9, 1, 3, 3, 4, 1)",4,5,0.8
back,"(8, 5, 9, 1, 4, 2, 4, 4)",4,5,0.8
back,"(8, 5, 9, 1, 4, 3, 2, 2)",1,5,0.2
back,"(8, 5, 9, 1, 4, 3, 4, 3)",3,5,0.6
back,"(8, 5, 9, 2, 1, 1, 4, 2)",1,5,0.2
back,"(8, 5, 9, 2, 1, 2, 4, 2)",4,5,0.8
back,"(8, 5, 9, 2, 1, 4, 1, 4)",3,5,0.6
back,"(8, 5, 9, 2, 2, 4, 4, 4)",5,5,1.0
back,"(8, 5, 9, 2, 3, 1, 1, 4)",6,10,0.6
back,"(8, 5, 9, 2, 3, 3, 1, 4)",2,5,0.4
back,"(8, 5, 9, 2, 3, 4, 3, 4)",15,20,0.75
back,"(8, 5, 9, 2, 3, 4, 4, 3)",4,5,0.8
back,"(8, 5, 9, 2, 4, 1, 3, 1)",2,5,0.4
back,"(8, 5, 9, 2, 4, 1, 4, 3)",5,5,1.0
back,"(8, 5, 9, 2, 4, 1, 4, 4)",4,5,0.8
back,"(8, 5, 9, 2, 4, 4, 4, 3)",4,5,0.8
back,"(8, 5, 9, 3, 1, 3, 1, 1)",2,5,0.4
back,"(8, 5, 9, 3, 1, 4, 4, 3)",2,5,0.4
back,"(8, 5, 9, 3, 2, 1, 4, 3)",3,5,0.6
back,"(8, 5, 9, 3, 2, 3, 4, 3)",4,5,0.8
back,"(8, 5, 9, 3, 2, 4, 1, 3)",13,20,0.65
back,"(8, 5, 9, 3, 2, 4, 2, 3)",3,5,0.6
back,"(8, 5, 9, 3, 3, 1, 4, 2)",3,5,0.6
back,"(8, 5, 9, 3, 3, 2, 1, 2)",6,10,0.6
back,"(8, 5, 9, 3, 4, 1, 1, 4)",4,5,0.8
back,"(8, 5, 9, 3, 4, 1, 2, 3)",4,5,0.8
back,"(8, 5, 9, 3, 4, 2, 1, 4)",4,5,0.8
back,"(8, 5, 9, 3, 4, 2, 2, 4)",4,5,0.8
back,"(8, 5, 9, 4, 1, 1, 2, 2)",3,5,0.6
back,"(8, 5, 9, 4, 1, 1, 3, 4)",4,5,0.8
back,"(8, 5, 9, 4, 1, 2, 3, 2)",3,5,0.6
back,"(8, 5, 9, 4, 1, 2, 4, 4)",3,5,0.6
back,"(8, 5, 9, 4, 1, 3, 2, 4)",2,5,0.4
back,"(8, 5, 9, 4, 1, 3, 4, 1)",2,5,0.4
back,"(8, 5, 9, 4, 1, 4, 2, 4)",4,5,0.8
back,"(8, 5, 9, 4, 1, 4, 3, 4)",2,5,0.4
back,"(8, 5, 9, 4, 2, 1, 2, 3)",2,5,0.4
back,"(8, 5, 9, 4, 2, 2, 3, 3)",6,10,0.6
back,"(8, 5, 9, 4, 2, 3, 1, 1)",5,5,1.0
back,"(8, 5, 9, 4, 2, 3, 1, 3)",4,5,0.8
back,"(8, 5, 9, 4, 2, 3, 2, 1)",3,5,0.6
back,"(8, 5, 9, 4, 2, 3, 4, 2)",4,5,0.8
back,"(8, 5, 9, 4, 3, 2, 2, 4)",1,5,0.2
back,"(8, 5, 9, 4, 3, 2, 4, 1)",4,5,0.8
back,"(8, 5, 9, 4, 3, 2, 4, 2)",3,5,0.6
back,"(8, 5, 9, 4, 4, 1, 1, 3)",0,5,0.0
back,"(8, 5, 9, 4, 4, 1, 2, 1)",3,5,0.6
back,"(8, 5, 9, 4, 4, 1, 2, 3)",1,5,0.2
back,"(8, 5, 9, 4, 4, 1, 4, 3)",4,5,0.8
back,"(8, 5, 9, 4, 4, 2, 4, 3)",3,5,0.6
back,"(8, 5, 9, 4, 4, 3, 4, 2)",3,5,0.6
back,"(8, 5, 10, 1, 1, 2, 4, 3)",3,5,0.6
back,"(8, 5, 10, 1, 1, 3, 2, 4)",2,5,0.4
back,"(8, 5, 10, 1, 1, 3, 4, 3)",13,20,0.65
back,"(8, 5, 10, 1, 2, 1, 3, 3)",4,5,0.8
back,"(8, 5, 10, 1, 2, 2, 4, 2)",2,5,0.4
back,"(8, 5, 10, 1, 2, 4, 4, 2)",3,5,0.6
back,"(8, 5, 10, 1, 3, 1, 4, 2)",4,5,0.8
back,"(8, 5, 10, 1, 3, 1, 4, 3)",3,5,0.6
back,"(8, 5, 10, 1, 3, 2, 1, 1)",3,5,0.6
back,"(8, 5, 10, 1, 3, 2, 3, 4)",4,5,0.8
back,"(8, 5, 10, 1, 3, 2, 4, 3)",8,10,0.8
back,"(8, 5, 10, 1, 3, 3, 4, 4)",4,5,0.8
back,"(8, 5, 10, 1, 3, 4, 3, 4)",4,5,0.8
back,"(8, 5, 10, 1, 3, 4, 4, 3)",6,10,0.6
back,"(8, 5, 10, 1, 4, 1, 3, 2)",3,5,0.6
back,"(8, 5, 10, 1, 4, 1, 3, 4)",3,5,0.6
back,"(8, 5, 10, 1, 4, 2, 1, 3)",2,5,0.4
back,"(8, 5, 10, 1, 4, 2, 3, 2)",5,5,1.0
back,"(8, 5, 10, 1, 4, 2, 4, 1)",5,10,0.5
back,"(8, 5, 10, 1, 4, 2, 4, 2)",5,5,1.0
back,"(8, 5, 10, 1, 4, 3, 3, 2)",3,5,0.6
back,"(8, 5, 10, 1, 4, 4, 3, 2)",3,5,0.6
back,"(8, 5, 10, 1, 4, 4, 4, 4)",4,5,0.8
back,"(8, 5, 10, 2, 1, 1, 4, 1)",3,5,0.6
back,"(8, 5, 10, 2, 1, 2, 4, 1)",3,5,0.6
back,"(8, 5, 10, 2, 1, 2, 4, 4)",6,10,0.6
back,"(8, 5, 10, 2, 1, 4, 4, 1)",1,5,0.2
back,"(8, 5, 10, 2, 2, 1, 3, 3)",2,5,0.4
back,"(8, 5, 10, 2, 2, 3, 3, 3)",4,5,0.8
back,"(8, 5, 10, 2, 2, 3, 4, 3)",6,10,0.6
back,"(8, 5, 10, 2, 2, 4, 4, 3)",5,5,1.0
back,"(8, 5, 10, 2, 2, 4, 4, 4)",3,5,0.6
back,"(8, 5, 10, 2, 3, 1, 2, 4)",4,5,0.8
back,"(8, 5, 10, 2, 3, 1, 3, 4)",4,5,0.8
back,"(8, 5, 10, 2, 3, 1, 4, 3)",3,5,0.6
back,"(8, 5, 10, 2, 3, 2, 4, 4)",5,5,1.0
back,"(8, 5, 10, 2, 3, 3, 4, 2)",1,5,0.2
back,"(8, 5, 10, 2, 3, 3, 4, 3)",3,5,0.6
back,"(8, 5, 10, 2, 3, 3, 4, 4)",6,10,0.6
back,"(8, 5, 10, 2, 3, 4, 3, 3)",4,5,0.8
back,"(8, 5, 10, 2, 4, 1, 1, 2)",2,5,0.4
back,"(8, 5, 10, 2, 4, 1, 1, 4)",3,5,0.6
back,"(8, 5, 10, 2, 4, 1, 4, 3)",2,5,0.4
back,"(8, 5, 10, 2, 4, 1, 4, 4)",3,5,0.6
back,"(8, 5, 10, 2, 4, 2, 3, 4)",4,5,0.8
back,"(8, 5, 10, 2, 4, 3, 1, 4)",3,5,0.6
back,"(8, 5, 10, 3, 1, 2, 3, 2)",3,5,0.6
back,"(8, 5, 10, 3, 1, 2, 3, 3)",3,5,0.6
back,"(8, 5, 10, 3, 1, 2, 4, 4)",1,5,0.2
back,"(8, 5, 10, 3, 1, 3, 4, 1)",2,5,0.4
back,"(8, 5, 10, 3, 1, 3, 4, 4)",1,5,0.2
back,"(8, 5, 10, 3, 1, 4, 4, 2)",1,5,0.2
back,"(8, 5, 10, 3, 2, 1, 1, 3)",3,5,0.6
back,"(8, 5, 10, 3, 2, 1, 4, 2)",5,5,1.0
back,"(8, 5, 10, 3, 2, 2, 4, 1)",2,5,0.4
back,"(8, 5, 10, 3, 2, 3, 2, 3)",3,5,0.6
back,"(8, 5, 10, 3, 2, 3, 4, 4)",1,5,0.2
back,"(8, 5, 10, 3, 2, 4, 1, 4)",7,10,0.7
back,"(8, 5, 10, 3, 2, 4, 2, 2)",3,5,0.6
back,"(8, 5, 10, 3, 2, 4, 3, 4)",3,5,0.6
back,"(8, 5, 10, 3, 2, 4, 4, 2)",20,25,0.8
back,"(8, 5, 10, 3, 2, 4, 4, 4)",2,5,0.4
back,"(8, 5, 10, 3, 3, 1, 2, 3)",4,5,0.8
back,"(8, 5, 10, 3, 3, 2, 4, 1)",2,5,0.4
back,"(8, 5, 10, 3, 3, 2, 4, 4)",2,5,0.4
back,"(8, 5, 10, 3, 4, 1, 1, 2)",4,5,0.8
back,"(8, 5, 10, 3, 4, 1, 2, 2)",3,5,0.6
back,"(8, 5, 10, 3, 4, 1, 2, 4)",2,5,0.4
back,"(8, 5, 10, 3, 4, 1, 4, 4)",3,5,0.6
back,"(8, 5, 10, 3, 4, 2, 3, 3)",3,5,0.6
back,"(8, 5, 10, 3, 4, 2, 3, 4)",13,20,0.65
back,"(8, 5, 10, 3, 4, 2, 4, 3)",3,5,0.6
back,"(8, 5, 10, 4, 1, 1, 2, 3)",3,5,0.6
back,"(8, 5, 10, 4, 1, 1, 4, 4)",4,5,0.8
back,"(8, 5, 10, 4, 1, 2, 3, 4)",2,5,0.4
back,"(8, 5, 10, 4, 1, 4, 4, 3)",4,5,0.8
back,"(8, 5, 10, 4, 2, 1, 2, 1)",7,10,0.7
back,"(8, 5, 10, 4, 2, 1, 3, 1)",3,5,0.6
back,"(8, 5, 10, 4, 2, 1, 3, 2)",2,5,0.4
back,"(8, 5, 10, 4, 2, 1, 3, 3)",2,5,0.4
back,"(8, 5, 10, 4, 2, 1, 4, 2)",3,5,0.6
back,"(8, 5, 10, 4, 2, 1, 4, 4)",15,20,0.75
back,"(8, 5, 10, 4, 2, 2, 1, 4)",5,5,1.0
back,"(8, 5, 10, 4, 2, 3, 3, 2)",3,5,0.6
back,"(8, 5, 10, 4, 2, 4, 2, 4)",3,5,0.6
back,"(8, 5, 10, 4, 2, 4, 3, 3)",5,5,1.0
back,"(8, 5, 10, 4, 3, 1, 3, 3)",6,10,0.6
back,"(8, 5, 10, 4, 3, 1, 4, 4)",10,15,0.6666666666666666
back,"(8, 5, 10, 4, 3, 2, 4, 1)",4,5,0.8
back,"(8, 5, 10, 4, 3, 4, 3, 4)",5,5,1.0
back,"(8, 5, 10, 4, 3, 4, 4, 2)",3,5,0.6
back,"(8, 5, 10, 4, 4, 1, 1, 2)",3,5,0.6
back,"(8, 5, 10, 4, 4, 3, 1, 3)",6,10,0.6
back,"(8, 5, 11, 1, 1, 2, 4, 4)",2,5,0.4
back,"(8, 5, 11, 1, 1, 3, 2, 2)",3,5,0.6
back,"(8, 5, 11, 1, 1, 3, 2, 4)",3,5,0.6
back,"(8, 5, 11, 1, 1, 4, 3, 1)",4,5,0.8
back,"(8, 5, 11, 1, 1, 4, 4, 3)",1,5,0.2
back,"(8, 5, 11, 1, 2, 1, 3, 1)",4,5,0.8
back,"(8, 5, 11, 1, 2, 1, 3, 3)",4,5,0.8
back,"(8, 5, 11, 1, 2, 2, 4, 4)",4,5,0.8
back,"(8, 5, 11, 1, 2, 3, 1, 3)",3,5,0.6
back,"(8, 5, 11, 1, 2, 3, 2, 4)",4,5,0.8
back,"(8, 5, 11, 1, 2, 3, 4, 2)",8,10,0.8
back,"(8, 5, 11, 1, 2, 3, 4, 3)",3,5,0.6
back,"(8, 5, 11, 1, 2, 3, 4, 4)",3,5,0.6
back,"(8, 5, 11, 1, 2, 4, 2, 1)",2,5,0.4
back,"(8, 5, 11, 1, 2, 4, 3, 2)",4,5,0.8
back,"(8, 5, 11, 1, 2, 4, 3, 4)",5,10,0.5
back,"(8, 5, 11, 1, 2, 4, 4, 2)",3,5,0.6
back,"(8, 5, 11, 1, 2, 4, 4, 3)",5,5,1.0
back,"(8, 5, 11, 1, 3, 1, 2, 4)",3,5,0.6
back,"(8, 5, 11, 1, 3, 1, 4, 1)",3,5,0.6
back,"(8, 5, 11, 1, 3, 2, 3, 2)",1,5,0.2
back,"(8, 5, 11, 1, 3, 2, 4, 2)",2,5,0.4
back,"(8, 5, 11, 1, 3, 2, 4, 4)",4,5,0.8
back,"(8, 5, 11, 1, 3, 3, 2, 2)",4,5,0.8
back,"(8, 5, 11, 1, 3, 3, 4, 4)",3,5,0.6
back,"(8, 5, 11, 1, 4, 1, 2, 1)",4,5,0.8
back,"(8, 5, 11, 1, 4, 1, 3, 3)",2,5,0.4
back,"(8, 5, 11, 1, 4, 1, 4, 2)",6,10,0.6
back,"(8, 5, 11, 1, 4, 1, 4, 3)",3,5,0.6
back,"(8, 5, 11, 1, 4, 2, 4, 1)",1,5,0.2
back,"(8, 5, 11, 1, 4, 2, 4, 2)",2,5,0.4
back,"(8, 5, 11, 1, 4, 2, 4, 3)",2,5,0.4
back,"(8, 5, 11, 1, 4, 3, 1, 1)",5,5,1.0
back,"(8, 5, 11, 1, 4, 3, 1, 3)",3,5,0.6
back,"(8, 5, 11, 1, 4, 3, 2, 3)",3,5,0.6
back,"(8, 5, 11, 1, 4, 3, 3, 4)",2,5,0.4
back,"(8, 5, 11, 1, 4, 3, 4, 1)",4,5,0.8
back,"(8, 5, 11, 1, 4, 3, 4, 3)",2,5,0.4
back,"(8, 5, 11, 1, 4, 3, 4, 4)",3,5,0.6
back,"(8, 5, 11, 2, 1, 1, 4, 4)",3,5,0.6
back,"(8, 5, 11, 2, 1, 2, 3, 4)",3,5,0.6
back,"(8, 5, 11, 2, 1, 2, 4, 1)",9,20,0.45
back,"(8, 5, 11, 2, 1, 2, 4, 3)",3,5,0.6
back,"(8, 5, 11, 2, 1, 2, 4, 4)",3,5,0.6
back,"(8, 5, 11, 2, 1, 3, 1, 2)",2,5,0.4
back,"(8, 5, 11, 2, 1, 3, 4, 1)",5,10,0.5
back,"(8, 5, 11, 2, 1, 3, 4, 3)",4,5,0.8
back,"(8, 5, 11, 2, 1, 3, 4, 4)",4,5,0.8
back,"(8, 5, 11, 2, 1, 4, 4, 1)",0,5,0.0
back,"(8, 5, 11, 2, 1, 4, 4, 2)",4,5,0.8
back,"(8, 5, 11, 2, 1, 4, 4, 4)",15,25,0.6
back,"(8, 5, 11, 2, 2, 1, 1, 4)",2,5,0.4
back,"(8, 5, 11, 2, 2, 1, 3, 4)",2,5,0.4
back,"(8, 5, 11, 2, 2, 1, 4, 3)",5,5,1.0
back,"(8, 5, 11, 2, 2, 3, 4, 2)",1,5,0.2
back,"(8, 5, 11, 2, 3, 1, 4, 2)",3,5,0.6
back,"(8, 5, 11, 2, 3, 1, 4, 3)",17,30,0.5666666666666667
back,"(8, 5, 11, 2, 3, 2, 1, 2)",5,5,1.0
back,"(8, 5, 11, 2, 3, 2, 4, 4)",1,5,0.2
back,"(8, 5, 11, 2, 3, 3, 4, 3)",3,5,0.6
back,"(8, 5, 11, 2, 3, 4, 2, 4)",3,5,0.6
back,"(8, 5, 11, 2, 3, 4, 4, 4)",4,5,0.8
back,"(8, 5, 11, 2, 4, 1, 1, 2)",2,5,0.4
back,"(8, 5, 11, 2, 4, 1, 2, 1)",4,5,0.8
back,"(8, 5, 11, 2, 4, 1, 3, 2)",5,5,1.0
back,"(8, 5, 11, 2, 4, 1, 4, 4)",2,5,0.4
back,"(8, 5, 11, 2, 4, 2, 1, 1)",2,5,0.4
back,"(8, 5, 11, 2, 4, 2, 3, 4)",4,5,0.8
back,"(8, 5, 11, 2, 4, 2, 4, 2)",3,5,0.6
back,"(8, 5, 11, 2, 4, 3, 4, 2)",12,20,0.6
back,"(8, 5, 11, 2, 4, 4, 1, 1)",3,5,0.6
back,"(8, 5, 11, 3, 1, 1, 4, 3)",3,5,0.6
back,"(8, 5, 11, 3, 1, 2, 4, 1)",4,5,0.8
back,"(8, 5, 11, 3, 1, 3, 1, 3)",4,5,0.8
